po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status,calculated_total,mismatch,qty_mismatch_flag
PO018319,S015,P121,W01,2025-05-09,2025-05-24,2025-05-25,425,105.54,416,9.0,Damaged In Transit,Delayed,425.0,False,False
PO018320,S015,P121,W01,2025-05-22,2025-06-06,2025-06-11,215,105.54,208,7.0,Quality Defect,Delayed,215.0,False,False
PO018321,S015,P121,W01,2025-06-01,2025-06-16,2025-06-16,417,105.54,412,5.0,Quality Defect,Delivered,417.0,False,False
PO018322,S015,P121,W01,2025-06-12,2025-06-27,2025-06-27,486,105.54,479,7.0,Expired/Near-Expiry,Delivered,486.0,False,False
PO018323,S015,P121,W01,2025-06-24,2025-07-09,2025-07-09,368,105.54,360,8.0,Damaged In Transit,Delivered,368.0,False,False
PO018324,S015,P121,W01,2025-07-06,2025-07-21,2025-07-21,475,105.54,465,10.0,Quality Defect,Delivered,475.0,False,False
PO018325,S015,P121,W01,2025-07-13,2025-07-28,2025-07-28,467,105.54,455,12.0,Quality Defect,Delivered,467.0,False,False
PO018326,S015,P121,W01,2025-07-26,2025-08-10,2025-08-10,530,105.54,520,10.0,Quality Defect,Delivered,530.0,False,False
PO018327,S015,P121,W01,2025-08-04,2025-08-19,2025-08-20,374,105.54,371,3.0,Quality Defect,Delayed,374.0,False,False
PO018328,S015,P121,W01,2025-08-16,2025-08-31,2025-08-31,415,105.54,403,12.0,Damaged In Transit,Delivered,415.0,False,False
PO018329,S015,P121,W01,2025-08-26,2025-09-10,2025-09-10,434,105.54,427,7.0,Quality Defect,Delivered,434.0,False,False
PO018330,S015,P121,W01,2025-09-02,2025-09-28,2025-09-29,381,105.54,373,8.0,Expired/Near-Expiry,Delayed,381.0,False,False
PO018331,S015,P121,W01,2025-09-11,2025-09-26,2025-09-26,380,105.54,375,5.0,Quality Defect,Delivered,380.0,False,False
PO018332,S015,P121,W01,2025-09-20,2025-10-05,2025-10-08,402,105.54,394,8.0,Wrong Specification,Delayed,402.0,False,False
PO018333,S015,P121,W01,2025-10-02,2025-10-17,2025-10-18,333,105.54,330,3.0,Quality Defect,Delayed,333.0,False,False
PO018334,S015,P121,W01,2025-10-15,2025-11-10,2025-11-10,526,105.54,521,5.0,Damaged In Transit,Delivered,526.0,False,False
PO018335,S015,P121,W01,2025-10-28,2025-11-12,2025-11-12,415,105.54,411,4.0,Damaged In Transit,Delivered,415.0,False,False
PO018336,S015,P121,W01,2025-11-04,2025-11-19,2025-11-19,499,105.54,490,9.0,Quality Defect,Delivered,499.0,False,False
PO018337,S015,P121,W01,2025-11-11,2025-11-26,2025-11-27,396,105.54,387,9.0,Expired/Near-Expiry,Delayed,396.0,False,False
PO018338,S015,P121,W01,2025-11-20,2025-12-05,2025-12-06,367,105.54,362,5.0,Damaged In Transit,Delayed,367.0,False,False
PO018339,S015,P121,W01,2025-11-28,2025-12-13,2025-12-14,433,105.54,423,10.0,Damaged In Transit,Delayed,433.0,False,False
PO018340,S015,P121,W01,2025-12-06,2025-12-21,2025-12-23,341,105.54,332,9.0,Quality Defect,Delayed,341.0,False,False
PO018341,S015,P121,W01,2025-12-16,2025-12-31,,516,105.54,0,0.0,Quality Defect,Pending,0.0,True,True
PO018342,S015,P121,W02,2024-01-11,2024-01-26,2024-01-27,190,105.54,185,5.0,Quality Defect,Delayed,190.0,False,False
PO018343,S015,P121,W02,2024-01-20,2024-02-04,2024-02-04,499,105.54,494,5.0,Wrong Specification,Delivered,499.0,False,False
PO018344,S015,P121,W02,2024-01-29,2024-02-13,2024-02-13,372,105.54,368,4.0,Wrong Specification,Delivered,372.0,False,False
PO018345,S015,P121,W02,2024-02-09,2024-02-24,2024-02-06,494,105.54,483,11.0,Quality Defect,Delivered,494.0,False,False
PO018346,S015,P121,W02,2024-02-16,2024-03-02,2024-03-03,384,105.54,379,5.0,Damaged In Transit,Delayed,384.0,False,False
PO018347,S015,P121,W02,2024-02-23,2024-03-09,2024-03-09,217,105.54,213,4.0,Quality Defect,Delivered,217.0,False,False
PO018348,S015,P121,W02,2024-03-02,2024-03-17,2024-03-17,449,105.54,437,12.0,Expired/Near-Expiry,Delivered,449.0,False,False
PO018349,S015,P121,W02,2024-03-11,2024-03-26,2024-03-26,230,105.54,227,3.0,Quality Defect,Delivered,230.0,False,False
PO018350,S015,P121,W02,2024-03-20,2024-04-04,2024-04-04,450,105.54,443,7.0,Quality Defect,Delivered,450.0,False,False
PO018351,S015,P121,W02,2024-04-02,2024-04-17,2024-04-17,417,105.54,412,5.0,Quality Defect,Delivered,417.0,False,False
PO018352,S015,P121,W02,2024-04-15,2024-04-30,2024-04-30,454,105.54,442,12.0,Expired/Near-Expiry,Delivered,454.0,False,False
PO018353,S015,P121,W02,2024-04-23,2024-05-08,2024-05-08,483,105.54,475,8.0,Quality Defect,Delivered,483.0,False,False
PO018354,S015,P121,W02,2024-05-05,2024-05-20,2024-05-22,334,105.54,323,11.0,Quality Defect,Delayed,334.0,False,False
PO018355,S015,P121,W02,2024-05-14,2024-05-29,2024-05-29,575,105.54,562,13.0,Damaged In Transit,Delivered,575.0,False,False
PO018356,S015,P121,W02,2024-05-23,2024-06-07,2024-06-07,288,105.54,280,8.0,Quality Defect,Delivered,288.0,False,False
PO018357,S015,P121,W02,2024-06-05,2024-06-20,2024-06-21,416,105.54,407,9.0,Wrong Specification,Delayed,416.0,False,False
PO018358,S015,P121,W02,2024-06-13,2024-06-28,2024-06-28,433,105.54,426,,Quality Defect,Delivered,,True,True
PO018359,S015,P121,W02,2024-06-20,2024-07-05,2024-07-06,429,105.54,422,7.0,Quality Defect,Delayed,429.0,False,False
PO018360,S015,P121,W02,2024-07-01,2024-07-16,2024-07-16,262,105.54,258,,Damaged In Transit,Delivered,,True,True
PO018361,S015,P121,W02,2024-07-14,2024-07-29,2024-07-29,442,105.54,433,9.0,Quality Defect,Delivered,442.0,False,False
PO018362,S015,P121,W02,2024-07-27,2024-08-11,2024-08-11,340,105.54,323,17.0,Expired/Near-Expiry,Delivered,340.0,False,False
PO018363,S015,P121,W02,2024-08-06,2024-08-21,2024-08-21,342,105.54,339,3.0,Wrong Specification,Delivered,342.0,False,False
PO018364,S015,P121,W02,2024-08-17,2024-09-01,2024-09-01,625,105.54,614,11.0,Damaged In Transit,Delivered,625.0,False,False
PO018365,S015,P121,W02,2024-08-26,2024-09-10,2024-09-14,331,105.54,325,,Damaged In Transit,Delayed,,True,True
PO018366,S015,P121,W02,2024-09-02,2024-09-17,2024-09-17,409,105.54,400,9.0,Damaged In Transit,Delivered,409.0,False,False
PO018367,S015,P121,W02,2024-09-12,2024-09-27,2024-09-28,320,105.54,313,7.0,Quality Defect,Delayed,320.0,False,False
PO018368,S015,P121,W02,2024-09-22,2024-10-07,2024-10-07,62,105.54,61,1.0,Quality Defect,Delivered,62.0,False,False
PO018369,S015,P129X,W02,2024-09-29,2024-10-14,2024-10-15,363,105.54,355,8.0,Damaged In Transit,Delayed,363.0,False,False
PO018370,S015,P121,W02,2024-10-12,2024-10-27,2024-10-27,520,105.54,512,8.0,Quality Defect,Delivered,520.0,False,False
PO018371,S015,P121,W02,2024-10-21,2024-11-05,2024-11-06,354,105.54,348,6.0,Wrong Specification,Delayed,354.0,False,False
PO018372,S015,P121,W02,2024-11-01,2024-11-16,2024-11-16,525,105.54,514,11.0,Quality Defect,Delivered,525.0,False,False
PO018373,S015,P121,W02,2024-11-13,2024-11-28,2024-11-28,370,105.54,361,9.0,Quality Defect,Delivered,370.0,False,False
PO018374,S015,P121,W02,2024-11-24,2024-12-09,2024-12-10,415,105.54,409,6.0,Quality Defect,Delayed,415.0,False,False
PO018375,S015,P121,W02,2024-12-05,2024-12-20,2024-12-21,525,105.54,518,7.0,Quality Defect,Delayed,525.0,False,False
PO018376,S015,P121,W02,2024-12-15,2024-12-30,2024-12-30,136,105.54,136,0.0,,Delivered,136.0,False,False
PO018377,S015,P121,W02,2024-12-24,2025-01-08,2025-01-09,315,105.54,306,9.0,Quality Defect,Delayed,315.0,False,False
PO018378,S015,P121,W02,2025-01-06,2025-01-21,2025-01-21,381,105.54,375,6.0,Quality Defect,Delivered,381.0,False,False
PO018379,S015,P121,W02,2025-01-18,2025-02-02,2025-02-07,385,105.54,372,13.0,Damaged In Transit,Delayed,385.0,False,False
PO018380,S015,P121,W02,2025-01-27,2025-02-11,2025-02-11,274,105.54,266,8.0,Quality Defect,Delivered,274.0,False,False
PO018381,S015,P121,W02,2025-02-07,2025-02-22,2025-02-22,346,105.54,340,6.0,Damaged In Transit,Delivered,346.0,False,False
PO018382,S015,P121,W02,2025-02-14,2025-03-01,2025-03-02,459,105.54,456,3.0,Expired/Near-Expiry,Delayed,459.0,False,False
PO018383,S015,P121,W02,2025-02-22,2025-03-09,2025-03-09,414,105.54,408,6.0,Quality Defect,Delivered,414.0,False,False
PO018384,S015,P121,W02,2025-03-02,2025-03-28,2025-03-29,415,105.54,410,5.0,Quality Defect,Delayed,415.0,False,False
PO018385,S015,P121,W02,2025-03-10,2025-03-25,2025-03-25,274,105.54,270,4.0,Expired/Near-Expiry,Delivered,274.0,False,False
PO018386,S015,P121,W02,2025-03-21,2025-04-05,2025-04-06,230,105.54,226,4.0,Damaged In Transit,Delayed,230.0,False,False
PO018387,S015,P121,W02,2025-04-01,2025-04-16,2025-04-16,584,105.54,573,11.0,Damaged In Transit,Delivered,584.0,False,False
PO018388,S015,P121,W02,2025-04-08,2025-04-23,2025-04-23,417,105.54,408,9.0,Expired/Near-Expiry,Delivered,417.0,False,False
PO018389,S015,P121,W02,2025-04-15,2025-04-30,2025-04-30,413,105.54,410,3.0,Quality Defect,Delivered,413.0,False,False
PO018390,S015,P121,W02,2025-04-25,2025-05-10,2025-05-10,444,105.54,440,4.0,Damaged In Transit,Delivered,444.0,False,False
PO018391,S015,P121,W02,2025-05-05,2025-05-20,2025-05-21,445,105.54,437,8.0,Wrong Specification,Delayed,445.0,False,False
PO018392,S015,P121,W02,2025-05-18,2025-06-02,2025-06-03,474,105.54,466,8.0,Wrong Specification,Delayed,474.0,False,False
PO018393,S015,P121,W02,2025-05-25,2025-06-09,2025-06-09,553,105.54,544,9.0,Quality Defect,Delivered,553.0,False,False
PO018394,S015,P121,W02,2025-06-04,2025-06-19,2025-06-19,408,105.54,401,7.0,Quality Defect,Delivered,408.0,False,False
PO018395,S015,P121,W02,2025-06-16,2025-07-01,2025-07-01,295,105.54,290,5.0,Damaged In Transit,Delivered,295.0,False,False
PO018396,S015,P121,W02,2025-06-26,2025-07-11,2025-07-12,427,105.54,423,4.0,Quality Defect,Delayed,427.0,False,False
PO018397,S015,P121,W02,2025-07-06,2025-07-21,2025-07-21,405,105.54,398,7.0,Quality Defect,Delivered,405.0,False,False
PO018398,S015,P121,W02,2025-07-15,2025-07-30,2025-07-30,295,105.54,284,11.0,Quality Defect,Delivered,295.0,False,False
PO018399,S015,P121,W02,2025-07-24,2025-08-08,2025-08-08,291,105.54,283,8.0,Damaged In Transit,Delivered,291.0,False,False
PO018400,S015,P121,W02,2025-08-03,2025-08-18,2025-08-18,211,105.54,211,0.0,,Delivered,211.0,False,False
PO018401,S015,P121,W02,2025-08-15,2025-08-30,2025-08-31,231,105.54,225,6.0,Wrong Specification,Delayed,231.0,False,False
PO018402,S015,P121,W02,2025-08-25,2025-09-19,2025-09-20,625,105.54,616,9.0,Quality Defect,Delayed,625.0,False,False
PO018403,S015,P121,W02,2025-09-03,2025-09-18,2025-09-19,388,105.54,376,12.0,Damaged In Transit,Delayed,388.0,False,False
PO018404,S015,P121,W02,2025-09-12,2025-09-27,2025-09-27,367,105.54,357,10.0,Quality Defect,Delivered,367.0,False,False
PO018405,S015,P121,W02,2025-09-19,2025-10-04,2025-10-04,430,105.54,419,11.0,Expired/Near-Expiry,Delivered,430.0,False,False
PO018406,S015,P121,W02,2025-09-27,2025-10-12,2025-10-12,274,105.54,265,,Quality Defect,Delivered,,True,True
PO018407,S015,P121,W02,2025-10-06,2025-10-21,2025-10-21,361,105.54,351,10.0,Quality Defect,Delivered,361.0,False,False
PO018408,S015,P121,W02,2025-10-16,2025-10-31,2025-11-01,394,105.54,390,4.0,Quality Defect,Delayed,394.0,False,False
PO018409,S015,P121,W02,2025-10-27,2025-11-11,2025-11-11,268,105.54,265,3.0,Wrong Specification,Delivered,268.0,False,False
PO018410,S015,P121,W02,2025-11-05,2025-11-20,2025-11-24,188,105.54,188,0.0,,Delayed,188.0,False,False
PO018411,S015,P121,W02,2025-11-12,2025-11-27,2025-11-27,469,105.54,461,8.0,Quality Defect,Delivered,469.0,False,False
PO018412,S015,P121,W02,2025-11-25,2025-12-10,2025-12-11,399,105.54,391,8.0,Wrong Specification,Delayed,399.0,False,False
PO018413,S015,P121,W02,2025-12-03,2025-12-18,2025-12-18,688,105.54,674,14.0,Damaged In Transit,Delivered,688.0,False,False
PO018414,S015,P121,W02,2025-12-15,2025-12-30,2025-12-30,433,105.54,426,7.0,Quality Defect,Delivered,433.0,False,False
PO018415,S015,P121,W02,2025-12-26,2026-01-10,,246,105.54,0,0.0,Expired/Near-Expiry,Pending,0.0,True,True
PO018416,S015,P121,W03,2024-01-02,2024-01-17,2024-01-18,391,105.54,388,3.0,Wrong Specification,Delayed,391.0,False,False
PO018417,S015,P121,W03,2024-01-09,2024-01-24,2024-01-24,369,105.54,362,7.0,Expired/Near-Expiry,Delivered,369.0,False,False
PO018418,S015,P121,W03,2024-01-19,2024-02-12,2024-02-12,572,105.54,565,7.0,Quality Defect,Delivered,572.0,False,False
PO018419,S015,P121,W03,2024-01-30,2024-02-14,2024-02-15,217,105.54,212,5.0,Quality Defect,Delayed,217.0,False,False
PO018420,S015,P121,W03,2024-02-07,2024-02-22,2024-02-23,490,105.54,482,8.0,Quality Defect,Delayed,490.0,False,False
PO018421,S015,P121,W03,2024-02-15,2024-03-01,2024-03-02,422,105.54,417,5.0,Wrong Specification,Delayed,422.0,False,False
PO018422,S015,P121,W03,2024-02-24,2024-03-10,2024-03-10,116,105.54,115,1.0,Quality Defect,Delivered,116.0,False,False
PO018423,S015,P121,W03,2024-03-08,2024-03-23,2024-03-24,368,105.54,363,5.0,Quality Defect,Delayed,368.0,False,False
PO018424,S015,P121,W03,2024-03-17,2024-04-01,2024-04-01,618,105.54,609,9.0,Expired/Near-Expiry,Delivered,618.0,False,False
PO018425,S015,P121,W03,2024-03-27,2024-04-11,2024-04-11,238,105.54,233,5.0,Quality Defect,Delivered,238.0,False,False
PO018426,S015,P121,W03,2024-04-04,2024-04-19,2024-04-19,63,105.54,63,0.0,,Delivered,63.0,False,False
PO018427,S015,P121,W03,2024-04-13,2024-04-28,2024-04-28,417,105.54,411,,Quality Defect,Delivered,,True,True
PO018428,S015,P121,W03,2024-04-23,2024-05-08,2024-05-08,437,105.54,433,4.0,Damaged In Transit,Delivered,437.0,False,False
PO018429,S015,P121,W03,2024-05-04,2024-05-19,2024-05-19,245,105.54,241,4.0,Quality Defect,Delivered,245.0,False,False
PO018430,S015,P121,W03,2024-05-14,2024-05-29,2024-05-30,339,105.54,336,3.0,Expired/Near-Expiry,Delayed,339.0,False,False
PO018431,S015,P121,W03,2024-05-24,2024-06-08,2024-06-09,526,105.54,518,8.0,Quality Defect,Delayed,526.0,False,False
PO018432,S015,P121,W03,2024-06-06,2024-06-21,2024-06-21,490,105.54,481,9.0,Expired/Near-Expiry,Delivered,490.0,False,False
PO018433,S015,P121,W03,2024-06-16,2024-07-01,2024-07-02,641,105.54,636,5.0,Quality Defect,Delayed,641.0,False,False
PO018434,S015,P121,W03,2024-06-23,2024-07-08,2024-07-08,335,105.54,331,4.0,Damaged In Transit,Delivered,335.0,False,False
PO018435,S015,P121,W03,2024-07-05,2024-07-20,2024-07-20,301,105.54,300,1.0,Damaged In Transit,Delivered,301.0,False,False
PO018436,S015,P121,W03,2024-07-17,2024-08-01,2024-08-02,184,105.54,176,8.0,Quality Defect,Delayed,184.0,False,False
PO018437,S015,P121,W03,2024-07-29,2024-08-13,2024-08-13,519,105.54,509,10.0,Quality Defect,Delivered,519.0,False,False
PO018438,S015,P121,W03,2024-08-08,2024-08-23,2024-08-23,410,105.54,403,7.0,Damaged In Transit,Delivered,410.0,False,False
PO018439,S015,P121,W03,2024-08-16,2024-08-31,2024-09-01,355,105.54,348,7.0,Damaged In Transit,Delayed,355.0,False,False
PO018440,S015,P121,W03,2024-08-28,2024-09-12,2024-09-13,529,105.54,491,38.0,Damaged In Transit,Partial,529.0,False,False
PO018441,S015,P121,W03,2024-09-04,2024-09-19,2024-09-20,188,105.54,183,5.0,Damaged In Transit,Delayed,188.0,False,False
PO018442,S015,P121,W03,2024-09-13,2024-09-28,2024-09-28,496,105.54,486,10.0,Damaged In Transit,Delivered,496.0,False,False
PO018443,S015,P121,W03,2024-09-26,2024-10-11,2024-10-12,426,105.54,418,8.0,Damaged In Transit,Delayed,426.0,False,False
PO018444,S015,P121,W03,2024-10-03,2024-10-18,2024-10-18,769,105.54,749,20.0,Quality Defect,Delivered,769.0,False,False
PO018445,S015,P121,W03,2024-10-15,2024-10-30,2024-10-31,525,105.54,513,12.0,Expired/Near-Expiry,Delayed,525.0,False,False
PO018446,S015,P121,W03,2024-10-26,2024-11-10,2024-11-10,353,105.54,344,9.0,Quality Defect,Delivered,353.0,False,False
PO018447,S015,P121,W03,2024-11-06,2024-11-21,2024-11-22,499,105.54,493,6.0,Quality Defect,Delayed,499.0,False,False
PO018448,S015,P121,W03,2024-11-17,2024-12-02,2024-12-02,431,105.54,422,9.0,Damaged In Transit,Delivered,431.0,False,False
PO018449,S015,P121,W03,2024-11-26,2024-12-11,2024-12-12,545,105.54,531,,Wrong Specification,Delayed,,True,True
PO018450,S015,P121,W03,2024-12-05,2024-12-20,2024-12-20,434,105.54,426,8.0,Quality Defect,Delivered,434.0,False,False
PO018451,S015,P121,W03,2024-12-14,2024-12-29,2024-12-29,388,105.54,370,18.0,Quality Defect,Delivered,388.0,False,False
PO018452,S015,P121,W03,2024-12-21,2025-01-05,2025-01-06,178,105.54,171,7.0,Quality Defect,Delayed,178.0,False,False
PO018453,S015,P121,W03,2025-01-01,2025-01-16,2025-01-16,314,105.54,311,3.0,Quality Defect,Delivered,314.0,False,False
PO018454,S015,P121,W03,2025-01-09,2025-01-24,2025-01-24,300,105.54,294,6.0,Expired/Near-Expiry,Delivered,300.0,False,False
PO018455,S015,P121,W03,2025-01-18,2025-02-02,2025-02-03,358,105.54,351,7.0,Quality Defect,Delayed,358.0,False,False
PO018456,S015,P121,W03,2025-01-26,2025-02-10,2025-02-10,388,105.54,380,8.0,Quality Defect,Delivered,388.0,False,False
PO018457,S015,P121,W03,2025-02-02,2025-02-17,2025-02-18,402,105.54,395,7.0,Damaged In Transit,Delayed,402.0,False,False
PO018458,S015,P121,W03,2025-02-11,2025-02-26,2025-02-27,527,105.54,516,,Quality Defect,Delayed,,True,True
PO018459,S015,P121,W03,2025-02-21,2025-03-08,2025-03-08,472,105.54,460,12.0,Expired/Near-Expiry,Delivered,472.0,False,False
PO018460,S015,P121,W03,2025-03-03,2025-03-18,2025-03-18,575,105.54,556,19.0,Expired/Near-Expiry,Delivered,575.0,False,False
PO018461,S015,P121,W03,2025-03-15,2025-03-30,2025-03-30,474,105.54,466,8.0,Damaged In Transit,Delivered,474.0,False,False
PO018462,S015,P121,W03,2025-03-23,2025-04-07,2025-04-07,334,105.54,331,,Damaged In Transit,Delivered,,True,True
PO018463,S015,P121,W03,2025-04-04,2025-04-19,2025-04-19,430,105.54,422,8.0,Quality Defect,Delivered,430.0,False,False
PO018464,S015,P121,W03,2025-04-17,2025-05-02,2025-05-02,478,105.54,469,9.0,Quality Defect,Delivered,478.0,False,False
PO018465,S015,P121,W03,2025-04-26,2025-05-11,2025-05-11,368,105.54,359,9.0,Quality Defect,Delivered,368.0,False,False
PO018466,S015,P121,W03,2025-05-08,2025-05-23,2025-05-23,361,105.54,355,6.0,Quality Defect,Delivered,361.0,False,False
PO018467,S015,P121,W03,2025-05-16,2025-05-31,2025-06-01,414,105.54,410,4.0,Wrong Specification,Delayed,414.0,False,False
PO018468,S015,P121,W03,2025-05-29,2025-06-13,2025-06-13,310,105.54,303,7.0,Damaged In Transit,Delivered,310.0,False,False
PO018469,S015,P121,W03,2025-06-09,2025-06-24,2025-06-24,265,105.54,262,3.0,Expired/Near-Expiry,Delivered,265.0,False,False
PO018470,S015,P121,W03,2025-06-22,2025-07-07,2025-07-08,521,105.54,512,9.0,Expired/Near-Expiry,Delayed,521.0,False,False
PO018471,S015,P121,W03,2025-07-03,2025-07-18,2025-07-19,458,105.54,449,9.0,Damaged In Transit,Delayed,458.0,False,False
PO018472,S015,P121,W03,2025-07-12,2025-07-27,2025-07-27,256,105.54,254,,Expired/Near-Expiry,Delivered,,True,True
PO018473,S015,P121,W03,2025-07-20,2025-08-04,2025-08-04,420,105.54,394,26.0,Damaged In Transit,Partial,420.0,False,False
PO018474,S015,P121,W03,2025-07-27,2025-08-11,2025-08-11,452,105.54,443,9.0,Quality Defect,Delivered,452.0,False,False
PO018475,S015,P121,W03,2025-08-06,2025-08-21,2025-08-21,382,105.54,369,13.0,Damaged In Transit,Delivered,382.0,False,False
PO018476,S015,P121,W03,2025-08-19,2025-09-03,2025-09-03,368,105.54,361,7.0,Damaged In Transit,Delivered,368.0,False,False
PO018477,S015,P121,W03,2025-08-31,2025-09-15,2025-09-16,151,105.54,150,1.0,Quality Defect,Delayed,151.0,False,False
PO018478,S015,P121,W03,2025-09-12,2025-09-27,2025-09-27,79,105.54,79,0.0,,Delivered,79.0,False,False
PO018479,S015,P121,W03,2025-09-19,2025-10-04,2025-10-04,457,105.54,452,5.0,Quality Defect,Delivered,457.0,False,False
PO018480,S015,P121,W03,2025-10-01,2025-10-16,2025-10-16,723,105.54,708,15.0,Quality Defect,Delivered,723.0,False,False
PO018481,S015,P121,W03,2025-10-11,2025-11-10,2025-11-11,572,105.54,555,17.0,Damaged In Transit,Delayed,572.0,False,False
PO018482,S015,P121,W03,2025-10-20,2025-11-04,2025-11-04,575,105.54,563,12.0,Quality Defect,Delivered,575.0,False,False
PO018483,S015,P121,W03,2025-10-27,2025-11-11,2025-11-11,277,105.54,273,4.0,Damaged In Transit,Delivered,277.0,False,False
PO018484,S015,P121,W03,2025-11-05,2025-11-20,2025-11-21,385,105.54,376,9.0,Quality Defect,Delayed,385.0,False,False
PO018485,S015,P121,W03,2025-11-18,2025-12-03,2025-12-03,423,105.54,415,8.0,Quality Defect,Delivered,423.0,False,False
PO018486,S015,P121,W03,2025-11-26,2025-12-11,2025-12-11,201,105.54,201,0.0,,Delivered,201.0,False,False
PO018487,S015,P121,W03,2025-12-07,2025-12-22,2025-12-22,515,105.54,499,16.0,Wrong Specification,Delivered,515.0,False,False
PO018488,S015,P121,W03,2025-12-16,2025-12-31,2025-12-31,465,105.54,457,8.0,Damaged In Transit,Delivered,465.0,False,False
PO018489,S001,P123,W01,2024-01-03,2024-01-14,2024-01-14,326,92.27,322,4.0,Expired/Near-Expiry,Delivered,326.0,False,False
PO018490,S001,P123,W01,2024-01-11,2024-01-16,2024-01-16,281,92.27,276,5.0,Damaged In Transit,Delivered,281.0,False,False
PO018491,S001,P123,W01,2024-01-23,2024-01-28,2024-01-28,402,92.27,395,7.0,Expired/Near-Expiry,Delivered,402.0,False,False
PO018492,S001,P123,W01,2024-02-02,2024-02-07,2024-02-07,320,92.27,315,5.0,Damaged In Transit,Delivered,320.0,False,False
PO018493,S001,P123,W01,2024-02-12,2024-02-17,2024-02-17,407,92.27,400,7.0,Expired/Near-Expiry,Delivered,407.0,False,False
PO018494,S001,P123,W01,2024-02-23,2024-02-28,2024-02-29,428,92.27,415,13.0,Wrong Specification,Delayed,428.0,False,False
